Event Name,Game Day,Game Day of Wk,Section,Row,Seat Qty,Acc #,Sale Date,Section Name,Promo Code,Comp,Current Block Price,Sale Day,Net Revenue,,
TML0121,2024-01-21,Sun,112,10,2,5434305,2024-01-21,Attacking Corner,,N,81.00,Sun,77.14,,
TML0121,2024-01-21,Sun,112,10,4,16759601,2024-01-17,Attacking Corner,,N,162.00,Wed,154.29,,
TML0121,2024-01-21,Sun,112,10,5,6391562,2024-01-17,Attacking Corner,,N,202.50,Wed,192.86,,
TML0121,2024-01-21,Sun,112,13,1,9955394,2024-01-21,Attacking Corner,,N,40.50,Sun,38.57,,
TML0121,2024-01-21,Sun,112,11,1,13040420,2024-01-16,Attacking Corner,,N,33.81,Tue,32.20,,
TML0121,2024-01-21,Sun,112,15,1,13047118,2024-01-20,Attacking Corner,,N,33.81,Sat,32.20,,
TML0121,2024-01-21,Sun,112,14,1,2113669,2024-01-11,Attacking Corner,,N,33.81,Thu,32.20,,
TML0121,2024-01-21,Sun,112,14,2,6315727,2024-01-17,Attacking Corner,,N,91.00,Wed,86.67,,
TML0121,2024-01-21,Sun,112,6,2,4756647,2024-01-17,Attacking Corner,,N,91.00,Wed,86.67,,
TML0121,2024-01-21,Sun,112,15,2,1682132,2023-11-15,Attacking Corner,,Y,0.00,Wed,0.00,,
TML0121,2024-01-21,Sun,112,15,2,1682132,2023-11-15,Attacking Corner,,Y,0.00,Wed,0.00,,
TML0121,2024-01-21,Sun,112,23,2,16509101,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,20,1,15233885,2024-01-21,Attacking Corner - Upper,,N,33.75,Sun,32.14,,
TML0121,2024-01-21,Sun,112,18,1,16846973,2024-01-21,Attacking Corner - Upper,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,112,17,2,16850162,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,20,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,20,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,20,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,20,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,19,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,19,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,19,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,19,1,15122756,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,112,18,3,16581913,2024-01-20,Attacking Corner - Upper,,N,101.25,Sat,96.43,,
TML0121,2024-01-21,Sun,112,21,3,16797015,2024-01-18,Attacking Corner - Upper,,N,101.25,Thu,96.43,,
TML0121,2024-01-21,Sun,112,18,1,16802179,2024-01-18,Attacking Corner - Upper,,N,33.75,Thu,32.14,,
TML0121,2024-01-21,Sun,112,18,1,16802179,2024-01-18,Attacking Corner - Upper,,N,33.75,Thu,32.14,,
TML0121,2024-01-21,Sun,112,23,2,14988504,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,23,4,16829205,2024-01-20,Attacking Corner - Upper,,N,135.00,Sat,128.57,,
TML0121,2024-01-21,Sun,112,18,2,16830882,2024-01-20,Attacking Corner - Upper,,N,67.50,Sat,64.29,,
TML0121,2024-01-21,Sun,112,16,2,16842951,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,20,2,14168492,2024-01-16,Attacking Corner - Upper,,N,67.50,Tue,64.29,,
TML0121,2024-01-21,Sun,112,19,2,5894225,2023-12-15,Attacking Corner - Upper,,N,67.50,Fri,64.29,,
TML0121,2024-01-21,Sun,112,19,2,15964579,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,18,4,13583547,2024-01-19,Attacking Corner - Upper,,N,135.00,Fri,128.57,,
TML0121,2024-01-21,Sun,112,18,3,12532978,2024-01-18,Attacking Corner - Upper,,N,101.25,Thu,96.43,,
TML0121,2024-01-21,Sun,112,21,4,16761119,2024-01-15,Attacking Corner - Upper,,N,135.00,Mon,128.57,,
TML0121,2024-01-21,Sun,112,23,7,14061525,2024-01-14,Attacking Corner - Upper,,N,236.25,Sun,225.00,,
TML0121,2024-01-21,Sun,112,21,4,16751623,2024-01-14,Attacking Corner - Upper,,N,135.00,Sun,128.57,,
TML0121,2024-01-21,Sun,112,18,4,13541353,2024-01-12,Attacking Corner - Upper,,N,135.00,Fri,128.57,,
TML0121,2024-01-21,Sun,112,20,2,13413431,2024-01-12,Attacking Corner - Upper,,N,67.50,Fri,64.29,,
TML0121,2024-01-21,Sun,112,21,2,13236623,2024-01-01,Attacking Corner - Upper,,N,67.50,Mon,64.29,,
TML0121,2024-01-21,Sun,112,16,2,12538167,2023-12-15,Attacking Corner - Upper,,N,67.50,Fri,64.29,,
TML0121,2024-01-21,Sun,112,16,4,6740509,2023-12-13,Attacking Corner - Upper,,N,135.00,Wed,128.57,,
TML0121,2024-01-21,Sun,112,20,3,16739170,2024-01-21,Attacking Corner - Upper,,N,101.25,Sun,96.43,,
TML0121,2024-01-21,Sun,112,20,3,11034693,2024-01-21,Attacking Corner - Upper,,N,101.25,Sun,96.43,,
TML0121,2024-01-21,Sun,112,19,2,5775508,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,19,2,5775508,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,23,6,14753786,2024-01-19,Attacking Corner - Upper,,N,202.50,Fri,192.86,,
TML0121,2024-01-21,Sun,112,19,3,14499772,2024-01-18,Attacking Corner - Upper,,N,101.25,Thu,96.43,,
TML0121,2024-01-21,Sun,112,20,2,6535107,2024-01-20,Attacking Corner - Upper,,N,67.50,Sat,64.29,,
TML0121,2024-01-21,Sun,112,18,2,14287968,2024-01-16,Attacking Corner - Upper,,N,67.50,Tue,64.29,,
TML0121,2024-01-21,Sun,112,21,3,10829808,2024-01-21,Attacking Corner - Upper,,N,101.25,Sun,96.43,,
TML0121,2024-01-21,Sun,112,20,2,10829808,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,20,2,16845101,2024-01-21,Attacking Corner - Upper,,N,67.50,Sun,64.29,,
TML0121,2024-01-21,Sun,112,17,1,9579642,2024-01-21,Attacking Corner - Upper,,N,33.75,Sun,32.14,,
TML0121,2024-01-21,Sun,112,21,4,16821553,2024-01-20,Attacking Corner - Upper,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,113,13,4,16768259,2024-01-16,Attacking Ends,,N,146.00,Tue,139.05,,
TML0121,2024-01-21,Sun,113,9,3,16302536,2024-01-14,Attacking Ends,,N,109.50,Sun,104.29,,
TML0121,2024-01-21,Sun,113,13,2,8059752,2023-11-23,Attacking Ends,,N,73.00,Thu,69.52,,
TML0121,2024-01-21,Sun,113,14,1,11625342,2024-01-20,Attacking Ends,,N,36.50,Sat,34.76,,
TML0121,2024-01-21,Sun,113,13,3,11625342,2024-01-20,Attacking Ends,,N,109.50,Sat,104.29,,
TML0121,2024-01-21,Sun,113,12,1,16299361,2024-01-19,Attacking Ends,,N,36.50,Fri,34.76,,
TML0121,2024-01-21,Sun,113,8,3,7663070,2023-12-03,Attacking Ends,,N,109.50,Sun,104.29,,
TML0121,2024-01-21,Sun,113,2,2,13210874,2023-11-23,Attacking Ends,,N,73.00,Thu,69.52,,
TML0121,2024-01-21,Sun,113,8,3,13302343,2023-11-23,Attacking Ends,,N,109.50,Thu,104.29,,
TML0121,2024-01-21,Sun,113,8,2,16771219,2024-01-17,Attacking Ends,,N,73.00,Wed,69.52,,
TML0121,2024-01-21,Sun,113,11,4,13291261,2023-12-03,Attacking Ends,,N,146.00,Sun,139.05,,
TML0121,2024-01-21,Sun,113,13,3,5222875,2024-01-12,Attacking Ends,,N,109.50,Fri,104.29,,
TML0121,2024-01-21,Sun,113,9,1,16463414,2023-12-09,Attacking Ends,,N,41.50,Sat,39.52,,
TML0121,2024-01-21,Sun,113,12,3,7712952,2024-01-16,Attacking Ends,,N,124.50,Tue,118.57,,
TML0121,2024-01-21,Sun,113,14,2,5318565,2024-01-20,Attacking Ends,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,114,9,2,16830381,2024-01-20,Attacking Ends,,N,73.00,Sat,69.52,,
TML0121,2024-01-21,Sun,114,9,2,15911899,2024-01-20,Attacking Ends,,N,73.00,Sat,69.52,,
TML0121,2024-01-21,Sun,115,1,2,14679510,2024-01-06,Club Rinkside,,N,156.50,Sat,149.05,,
TML0121,2024-01-21,Sun,115,11,2,13076316,2024-01-17,Attacking Corner,,N,91.00,Wed,86.67,,
TML0121,2024-01-21,Sun,115,21,1,16849461,2024-01-21,Attacking Corner - Upper,,N,33.75,Sun,32.14,,
TML0121,2024-01-21,Sun,115,18,2,16712505,2024-01-06,Attacking Corner - Upper,,N,67.50,Sat,64.29,,
TML0121,2024-01-21,Sun,115,18,1,5569530,2024-01-06,Attacking Corner - Upper,,N,33.75,Sat,32.14,,
TML0121,2024-01-21,Sun,115,20,1,16573744,2024-01-19,Attacking Corner - Upper,,N,33.75,Fri,32.14,,
TML0121,2024-01-21,Sun,115,20,1,13040064,2024-01-06,Attacking Corner - Upper,,N,26.53,Sat,25.27,,
TML0121,2024-01-21,Sun,116,1,1,15122756,2024-01-20,Club Rinkside,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,116,1,1,15122756,2024-01-20,Club Rinkside,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,116,1,1,15122756,2024-01-20,Club Rinkside,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,116,1,1,15122756,2024-01-20,Club Rinkside,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,116,1,2,16846203,2024-01-21,Club Rinkside,,N,156.50,Sun,149.05,,
TML0121,2024-01-21,Sun,116,1,2,5704344,2024-01-21,Club Rinkside,,N,156.50,Sun,149.05,,
TML0121,2024-01-21,Sun,116,10,1,14120433,2024-01-20,Attacking Corner,,N,40.50,Sat,38.57,,
TML0121,2024-01-21,Sun,116,9,2,16629758,2023-12-14,Attacking Corner,,N,81.00,Thu,77.14,,
TML0121,2024-01-21,Sun,116,9,2,10983900,2023-12-12,Attacking Corner,,N,81.00,Tue,77.14,,
TML0121,2024-01-21,Sun,116,13,2,15870562,2023-12-13,Attacking Corner,,N,81.00,Wed,77.14,,
TML0121,2024-01-21,Sun,116,4,2,16499957,2023-12-11,Attacking Corner,,N,81.00,Mon,77.14,,
TML0121,2024-01-21,Sun,116,6,4,14553821,2023-11-27,Attacking Corner,,N,162.00,Mon,154.29,,
TML0121,2024-01-21,Sun,116,6,2,11023667,2023-12-13,Attacking Corner,,N,81.00,Wed,77.14,,
TML0121,2024-01-21,Sun,116,21,2,13401575,2024-01-21,Attacking Corner,,N,81.00,Sun,77.14,,
TML0121,2024-01-21,Sun,116,10,1,15997447,2024-01-20,Attacking Corner,,N,40.50,Sat,38.57,,
TML0121,2024-01-21,Sun,116,19,2,16719087,2024-01-07,Attacking Corner,,N,81.00,Sun,77.14,,
TML0121,2024-01-21,Sun,116,2,2,16514946,2023-12-13,Attacking Corner,,N,81.00,Wed,77.14,,
TML0121,2024-01-21,Sun,116,14,4,16504986,2023-12-12,Attacking Corner,,N,162.00,Tue,154.29,,
TML0121,2024-01-21,Sun,116,7,2,16840975,2024-01-20,Attacking Corner,,N,81.00,Sat,77.14,,
TML0121,2024-01-21,Sun,117,1,4,3318509,2023-12-25,Club Rinkside,,N,313.00,Mon,298.10,,
TML0121,2024-01-21,Sun,117,1,3,6304778,2023-12-14,Club Rinkside,,N,234.75,Thu,223.57,,
TML0121,2024-01-21,Sun,117,1,3,10398046,2024-01-21,Club Rinkside,,N,234.75,Sun,223.57,,
TML0121,2024-01-21,Sun,117,8,2,16615966,2023-12-06,Blue Line,,N,116.50,Wed,110.95,,
TML0121,2024-01-21,Sun,117,4,2,16720336,2023-11-23,Blue Line,,N,116.50,Thu,110.95,,
TML0121,2024-01-21,Sun,117,17,2,14700594,2024-01-13,Blue Line,,N,116.50,Sat,110.95,,
TML0121,2024-01-21,Sun,117,10,2,9627553,2024-01-15,Blue Line,,N,116.50,Mon,110.95,,
TML0121,2024-01-21,Sun,117,17,2,16606979,2024-01-20,Blue Line,,N,116.50,Sat,110.95,,
TML0121,2024-01-21,Sun,117,3,6,3449782,2023-12-19,Blue Line,,N,349.50,Tue,332.86,,
TML0121,2024-01-21,Sun,117,19,4,9903092,2023-11-04,Blue Line,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,100A,8,1,7491266,2024-01-20,Club Platinum,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,100A,8,1,7491266,2024-01-20,Club Platinum,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,100A,21,2,310,2024-01-21,Club Platinum,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,109A,10,2,16676155,2023-12-21,Club Platinum,,N,156.50,Thu,149.05,,
TML0121,2024-01-21,Sun,109B,9,2,1935548,2023-12-20,Club Platinum,,N,156.50,Wed,149.05,,
TML0121,2024-01-21,Sun,LOGE13,1,1,16847992,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE13,1,1,16847992,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE13,1,1,16847992,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE13,1,1,16847992,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE14,1,1,16848074,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE14,1,1,16848074,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE14,1,1,16848074,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE14,1,1,16848074,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE2,1,1,16847134,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE2,1,1,16847104,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE2,1,1,16847104,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE2,1,1,16847134,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE4,1,1,16847852,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE4,1,1,16847852,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE4,1,1,16847852,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,LOGE4,1,1,16847852,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,SUIT12,2,5,7883033,2024-01-04,Premium,,Y,0.00,Thu,0.00,,
TML0121,2024-01-21,Sun,SUIT12,3,4,7883033,2024-01-04,Premium,,Y,0.00,Thu,0.00,,
TML0121,2024-01-21,Sun,SUIT12,1,5,7883033,2024-01-04,Premium,,Y,0.00,Thu,0.00,,
TML0121,2024-01-21,Sun,SUIT13,1,1,16294363,2023-12-09,Premium,,N,131.25,Sat,125.00,,
TML0121,2024-01-21,Sun,SUIT13,1,1,16294363,2023-12-09,Premium,,N,131.25,Sat,125.00,,
TML0121,2024-01-21,Sun,SUIT13,1,1,16294363,2023-12-09,Premium,,N,131.25,Sat,125.00,,
TML0121,2024-01-21,Sun,SUIT13,1,1,16294363,2023-12-09,Premium,,N,131.25,Sat,125.00,,
TML0121,2024-01-21,Sun,SUIT13,1,1,16294363,2023-12-09,Premium,,N,131.25,Sat,125.00,,
TML0121,2024-01-21,Sun,SUIT13,2,1,16294363,2023-12-09,Premium,,N,131.25,Sat,125.00,,
TML0121,2024-01-21,Sun,SUIT13,2,4,16294363,2023-12-09,Premium,,N,525.00,Sat,500.00,,
TML0121,2024-01-21,Sun,SUIT14,3,4,13040521,2024-01-19,Premium,,N,467.68,Fri,445.41,,
TML0121,2024-01-21,Sun,SUIT14,1,5,13040521,2024-01-19,Premium,,N,584.60,Fri,556.76,,
TML0121,2024-01-21,Sun,SUIT14,2,5,13040521,2024-01-19,Premium,,N,584.60,Fri,556.76,,
TML0121,2024-01-21,Sun,SUIT15,1,5,704,2024-01-17,Premium,,Y,0.00,Wed,0.00,,
TML0121,2024-01-21,Sun,SUIT15,2,5,704,2024-01-17,Premium,,Y,0.00,Wed,0.00,,
TML0121,2024-01-21,Sun,SUIT15,3,4,704,2024-01-17,Premium,,Y,0.00,Wed,0.00,,
TML0121,2024-01-21,Sun,SUIT18,1,5,13209734,2024-01-19,Premium,,Y,0.00,Fri,0.00,,
TML0121,2024-01-21,Sun,SUIT18,3,1,13209734,2024-01-19,Premium,,Y,0.00,Fri,0.00,,
TML0121,2024-01-21,Sun,SUIT18,2,5,13209734,2024-01-19,Premium,,Y,0.00,Fri,0.00,,
TML0121,2024-01-21,Sun,SUIT18,3,3,13209734,2024-01-19,Premium,,Y,0.00,Fri,0.00,,
TML0121,2024-01-21,Sun,SUIT19,1,2,13977121,2024-01-21,Premium,,N,200.00,Sun,190.48,,
TML0121,2024-01-21,Sun,SUIT20,1,1,704,2024-01-17,Premium,,Y,0.00,Wed,0.00,,
TML0121,2024-01-21,Sun,SUIT20,1,2,13040521,2024-01-20,Premium,,Y,0.00,Sat,0.00,,
TML0121,2024-01-21,Sun,SUITE7,2,3,13046306,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,SUITE7,1,2,13046891,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,SUITE7,1,2,13077010,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,SUITE7,1,1,13077010,2024-01-21,Premium,,Y,0.00,Sun,0.00,,
TML0121,2024-01-21,Sun,SUITEB,1,1,2977322,2024-01-21,Premium,,N,100.00,Sun,95.24,,
TML0121,2024-01-21,Sun,WC103,WC,1,423772,2023-11-23,Defensive Corner - Upper,,N,24.75,Thu,23.57,,
TML0121,2024-01-21,Sun,WC103,WC,1,423772,2023-11-23,Defensive Corner - Upper,,N,24.75,Thu,23.57,,
TML0124,2024-01-24,Wed,100,3,3,16802900,2024-01-18,Club Gold,,Y,0.00,Thu,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,15016863,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,16869183,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,16869350,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,18,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,16869290,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,16869290,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,16869290,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,16869258,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,16869258,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,16869258,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,16869258,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,15122756,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,15016863,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,15016863,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,15016863,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,16869183,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,16869183,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,16,1,16869183,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,15,1,15899930,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,15,1,15899930,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,15,1,15899930,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,15,1,15899930,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,15,1,16208584,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,15,1,16208584,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,14,1,16878353,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,15,1,16208584,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,10,2,16720497,2024-01-04,Blue Line,,N,116.50,Thu,110.95,,
TML0124,2024-01-24,Wed,101,17,1,14148980,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,17,1,14148980,2024-01-24,Blue Line,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,101,9,2,14266937,2024-01-17,Blue Line,,N,116.50,Wed,110.95,,
TML0124,2024-01-24,Wed,101,2,2,3225092,2023-12-08,Blue Line,,N,116.50,Fri,110.95,,
TML0124,2024-01-24,Wed,101,12,2,3757088,2023-11-24,Blue Line,,N,116.50,Fri,110.95,,
TML0124,2024-01-24,Wed,101,11,2,9982315,2023-11-23,Blue Line,,N,116.50,Thu,110.95,,
TML0124,2024-01-24,Wed,101,9,2,3015399,2024-01-18,Blue Line,,N,116.50,Thu,110.95,,
TML0124,2024-01-24,Wed,101,4,1,3989431,2023-12-15,Blue Line,,N,58.25,Fri,55.48,,
TML0124,2024-01-24,Wed,101,13,1,16846128,2024-01-21,Blue Line,,N,58.25,Sun,55.48,,
TML0124,2024-01-24,Wed,101,15,4,13370270,2024-01-12,Blue Line,,Y,0.00,Fri,0.00,,
TML0124,2024-01-24,Wed,101,13,3,13041430,2024-01-23,Blue Line,,N,156.27,Tue,148.83,,
TML0124,2024-01-24,Wed,101,14,2,13041430,2024-01-23,Blue Line,,N,104.18,Tue,99.22,,
TML0124,2024-01-24,Wed,101,14,2,13041430,2024-01-23,Blue Line,,N,104.18,Tue,99.22,,
TML0124,2024-01-24,Wed,101,13,2,5279993,2024-01-23,Blue Line,,N,126.50,Tue,120.48,,
TML0124,2024-01-24,Wed,102,15,1,16876462,2024-01-24,Defensive Ends,,N,30.75,Wed,29.29,,
TML0124,2024-01-24,Wed,102,15,1,16876462,2024-01-24,Defensive Ends,,N,30.75,Wed,29.29,,
TML0124,2024-01-24,Wed,102,15,1,16878608,2024-01-24,Defensive Ends,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,102,15,1,16878608,2024-01-24,Defensive Ends,,Y,0.00,Wed,0.00,,
TML0124,2024-01-24,Wed,102,14,1,16877093,2024-01-24,Defensive Ends,,N,30.75,Wed,29.29,,
TML0124,2024-01-24,Wed,102,14,1,16877070,2024-01-24,Defensive Ends,,N,30.75,Wed,29.29,,
TML0124,2024-01-24,Wed,102,2,3,11963563,2024-01-18,Defensive Ends,,N,92.25,Thu,87.86,,
TML0124,2024-01-24,Wed,102,14,4,6199817,2024-01-22,Defensive Ends,,N,123.00,Mon,117.14,,
TML0124,2024-01-24,Wed,102,13,2,16855286,2024-01-22,Defensive Ends,,N,61.50,Mon,58.57,,
TML0124,2024-01-24,Wed,102,3,2,16064684,2023-12-30,Defensive Ends,,N,61.50,Sat,58.57,,
TML0124,2024-01-24,Wed,102,16,2,7221902,2024-01-23,Defensive Ends,,N,61.50,Tue,58.57,,
TML0124,2024-01-24,Wed,102,3,2,16837386,2024-01-20,Defensive Ends,,N,61.50,Sat,58.57,,
TML0124,2024-01-24,Wed,102,13,2,15607585,2024-01-12,Defensive Ends,,N,61.50,Fri,58.57,,
TML0124,2024-01-24,Wed,102,11,2,8620055,2024-01-02,Defensive Ends,,N,61.50,Tue,58.57,,
TML0124,2024-01-24,Wed,102,3,2,16799038,2024-01-23,Defensive Ends,,N,61.50,Tue,58.57,,
TML0124,2024-01-24,Wed,102,17,3,15765257,2024-01-22,Defensive Ends,,N,92.25,Mon,87.86,,
TML0124,2024-01-24,Wed,102,14,5,5162611,2023-12-12,Defensive Ends,,N,153.75,Tue,146.43,,
TML0124,2024-01-24,Wed,102,4,3,14265344,2024-01-24,Defensive Ends,,N,92.25,Wed,87.86,,
TML0124,2024-01-24,Wed,102,19,4,16857602,2024-01-23,Defensive Ends,,N,123.00,Tue,117.14,,
TML0124,2024-01-24,Wed,102,4,2,14128440,2024-01-20,Defensive Ends,,N,61.50,Sat,58.57,,
TML0124,2024-01-24,Wed,102,15,2,12667673,2024-01-08,Defensive Ends,,N,61.50,Mon,58.57,,
TML0124,2024-01-24,Wed,102,16,2,8650955,2024-01-23,Defensive Ends,,N,61.50,Tue,58.57,,
TML0124,2024-01-24,Wed,102,3,2,16507813,2024-01-24,Defensive Ends,,N,61.50,Wed,58.57,,
TML0124,2024-01-24,Wed,102,2,2,9661020,2023-12-23,Defensive Ends,,N,61.50,Sat,58.57,,
